	time	x	y	theta	v	omega
985	75.31	0.851	0.728	-1.4374	0.090	0.023
986	75.38	0.852	0.722	-1.4357	0.069	0.018
987	75.45	0.852	0.717	-1.4345	0.058	0.000
988	75.53	0.853	0.713	-1.4345	0.051	-0.004
989	75.60	0.853	0.709	-1.4347	0.039	-0.026
990	75.66	0.854	0.707	-1.4365	0.045	-0.032
991	75.75	0.854	0.703	-1.4391	0.050	-0.044
992	75.82	0.855	0.699	-1.4421	0.060	-0.044
993	75.89	0.855	0.695	-1.4452	0.073	-0.049
994	75.95	0.856	0.690	-1.4486	0.082	-0.048
995	76.02	0.857	0.685	-1.4520	0.093	-0.047
996	76.11	0.857	0.677	-1.4559	0.103	-0.040
997	76.18	0.858	0.670	-1.4586	0.113	-0.050
998	76.25	0.859	0.662	-1.4622	0.120	-0.043
999	76.32	0.860	0.654	-1.4652	0.135	-0.051
1000	76.39	0.861	0.644	-1.4687	0.140	-0.043
1001	76.45	0.862	0.635	-1.4717	0.152	-0.050
1002	76.53	0.863	0.623	-1.4754	0.152	-0.033
1003	76.60	0.864	0.613	-1.4777	0.151	-0.050
1004	76.67	0.865	0.603	-1.4811	0.145	-0.047
1005	76.74	0.866	0.593	-1.4844	0.128	-0.047
1006	76.81	0.867	0.584	-1.4876	0.119	-0.051
1007	76.89	0.868	0.574	-1.4918	0.104	-0.032
1008	76.96	0.868	0.567	-1.4941	0.087	-0.037
1009	77.03	0.869	0.561	-1.4966	0.070	-0.027
1010	77.10	0.869	0.556	-1.4985	0.071	-0.027
1011	77.17	0.869	0.551	-1.5003	0.079	-0.028
1012	77.25	0.870	0.545	-1.5026	0.091	-0.031
1013	77.32	0.870	0.538	-1.5048	0.102	-0.031
1014	77.39	0.871	0.531	-1.5069	0.113	-0.022
1015	77.46	0.871	0.523	-1.5084	0.121	-0.026
1016	77.53	0.872	0.515	-1.5103	0.129	-0.032
1017	77.60	0.872	0.506	-1.5125	0.142	-0.030
1018	77.67	0.873	0.495	-1.5147	0.152	-0.018
1019	77.74	0.874	0.485	-1.5159	0.161	-0.026
1020	77.81	0.874	0.474	-1.5178	0.163	-0.016
1021	77.90	0.875	0.459	-1.5192	0.163	-0.018
1022	77.97	0.876	0.447	-1.5205	0.156	0.001
1023	78.04	0.876	0.437	-1.5204	0.156	-0.003
1024	78.12	0.877	0.424	-1.5207	0.156	-0.005
1025	78.19	0.877	0.413	-1.5210	0.138	-0.000
1026	78.26	0.878	0.404	-1.5210	0.123	0.004
1027	78.33	0.878	0.395	-1.5207	0.116	0.004
1028	78.42	0.879	0.385	-1.5204	0.098	0.008
1029	78.49	0.879	0.378	-1.5198	0.096	-0.008
1030	78.56	0.879	0.372	-1.5203	0.102	-0.015
1031	78.64	0.880	0.363	-1.5216	0.112	-0.019
1032	78.71	0.880	0.355	-1.5229	0.124	-0.021
1033	78.78	0.881	0.347	-1.5244	0.133	-0.016
1034	78.85	0.881	0.338	-1.5255	0.145	-0.026
1035	78.92	0.881	0.328	-1.5273	0.154	-0.016
1036	78.98	0.882	0.317	-1.5284	0.160	-0.020
1037	79.05	0.882	0.306	-1.5298	0.172	-0.022
1038	79.13	0.883	0.292	-1.5315	0.178	-0.018
1039	79.20	0.883	0.280	-1.5328	0.171	-0.015
1040	79.27	0.884	0.269	-1.5337	0.160	-0.023
1041	79.34	0.884	0.257	-1.5353	0.151	-0.014
1042	79.41	0.885	0.247	-1.5363	0.143	-0.016
1043	79.48	0.885	0.237	-1.5374	0.127	-0.004
1044	79.56	0.885	0.227	-1.5377	0.109	-0.004
1045	79.63	0.886	0.219	-1.5380	0.109	0.016
1046	79.70	0.886	0.212	-1.5369	0.113	0.006
1047	79.77	0.886	0.204	-1.5365	0.112	-0.003
1048	79.84	0.886	0.196	-1.5367	0.105	0.002
1049	79.90	0.887	0.189	-1.5366	0.100	0.006
1050	79.97	0.887	0.182	-1.5362	0.097	-0.001
1051	80.04	0.887	0.175	-1.5362	0.085	0.001
1052	80.11	0.887	0.170	-1.5361	0.080	0.005
1053	80.18	0.887	0.164	-1.5358	0.067	0.003
1054	80.26	0.888	0.159	-1.5355	0.066	0.006
1055	80.33	0.888	0.154	-1.5351	0.062	0.006
1056	80.40	0.888	0.150	-1.5347	0.050	-0.002
1057	80.47	0.888	0.146	-1.5349	0.046	-0.002
1058	80.54	0.888	0.143	-1.5350	0.043	0.002
1059	80.62	0.888	0.139	-1.5349	0.037	0.001
1060	80.70	0.888	0.137	-1.5348	0.030	0.004
1061	80.77	0.888	0.135	-1.5345	0.030	0.005
1062	80.84	0.889	0.133	-1.5342	0.026	0.006
1063	80.92	0.889	0.130	-1.5337	0.023	0.005
1064	80.99	0.889	0.129	-1.5333	0.022	0.004
1065	81.06	0.889	0.127	-1.5331	0.020	0.004
1066	81.14	0.889	0.126	-1.5327	0.017	0.002
1067	81.21	0.889	0.124	-1.5326	0.016	0.005
1068	81.28	0.889	0.123	-1.5322	0.015	0.006
1069	81.35	0.889	0.122	-1.5318	0.014	0.005
1070	81.43	0.889	0.121	-1.5314	0.015	0.004
1071	81.49	0.889	0.120	-1.5312	0.015	0.002
1072	81.56	0.889	0.119	-1.5311	0.014	-0.000
1073	81.64	0.889	0.118	-1.5311	0.015	-0.000
1074	81.71	0.889	0.117	-1.5311	0.014	0.002
1075	81.77	0.889	0.116	-1.5310	0.014	0.000
1076	81.86	0.889	0.115	-1.5310	0.013	0.002
1077	81.92	0.889	0.114	-1.5308	0.014	-0.000
1078	81.99	0.889	0.113	-1.5309	0.014	0.001
1079	82.08	0.889	0.112	-1.5308	0.013	0.002
1080	82.15	0.889	0.111	-1.5307	0.013	0.002
1081	82.21	0.889	0.110	-1.5306	0.012	0.002
1082	82.28	0.889	0.109	-1.5304	0.011	0.000
1083	82.35	0.889	0.109	-1.5304	0.010	0.000
1084	82.43	0.890	0.108	-1.5304	0.009	-0.000
1085	82.50	0.890	0.107	-1.5304	0.007	-0.001
1086	82.57	0.890	0.107	-1.5305	0.005	0.000
1087	82.64	0.890	0.106	-1.5305	0.005	0.000
1088	82.71	0.890	0.106	-1.5305	0.004	-0.000
1089	82.79	0.890	0.106	-1.5305	0.004	0.000
1090	82.86	0.890	0.105	-1.5305	0.003	0.002
1091	82.93	0.890	0.105	-1.5304	0.003	0.001
1092	83.00	0.890	0.105	-1.5304	0.003	0.000
1093	83.08	0.890	0.105	-1.5303	0.004	0.000
1094	83.19	0.890	0.104	-1.5303	0.003	-0.000
1095	83.25	0.890	0.104	-1.5304	0.003	-0.001
1096	83.32	0.890	0.104	-1.5304	0.003	-0.001
1097	83.42	0.890	0.104	-1.5306	0.002	-0.001
1098	83.49	0.890	0.103	-1.5306	0.003	-0.003
1099	83.56	0.890	0.103	-1.5308	0.002	-0.002
1100	83.64	0.890	0.103	-1.5310	0.001	-0.001
1101	83.71	0.890	0.103	-1.5310	0.000	-0.000
1102	83.78	0.890	0.103	-1.5310	0.000	0.000
1103	83.85	0.890	0.103	-1.5310	0.000	-0.000
1104	83.92	0.890	0.103	-1.5310	0.001	-0.003
1105	83.99	0.890	0.103	-1.5312	0.000	-0.000
1106	84.06	0.890	0.103	-1.5313	-0.000	0.000
1107	84.14	0.890	0.103	-1.5313	-0.000	0.000
1108	84.21	0.890	0.103	-1.5312	0.000	0.000
1109	84.28	0.890	0.103	-1.5312	-0.000	0.000
1110	84.35	0.890	0.103	-1.5312	0.000	0.000
1111	84.42	0.890	0.103	-1.5312	0.000	0.000
1112	84.50	0.890	0.103	-1.5312	0.000	-0.000
1113	84.57	0.890	0.103	-1.5312	0.000	0.000
1114	84.64	0.890	0.103	-1.5312	0.000	0.000
1115	84.70	0.890	0.103	-1.5312	0.000	0.001
1116	84.77	0.890	0.103	-1.5312	0.000	-0.000
1117	84.84	0.890	0.103	-1.5312	0.000	0.000
1118	84.91	0.890	0.103	-1.5311	0.000	0.000
1119	84.98	0.890	0.103	-1.5311	0.000	0.000
1120	85.05	0.890	0.103	-1.5311	-0.000	0.002
1121	85.12	0.890	0.103	-1.5310	-0.001	0.004
1122	85.20	0.890	0.103	-1.5307	-0.002	0.004
1123	85.27	0.890	0.103	-1.5304	-0.002	0.002
1124	85.34	0.890	0.103	-1.5303	-0.002	0.002
1125	85.43	0.890	0.103	-1.5301	-0.003	0.003
1126	85.51	0.890	0.104	-1.5298	-0.003	0.003
1127	85.58	0.890	0.104	-1.5296	-0.003	0.004
1128	85.65	0.890	0.104	-1.5293	-0.002	0.003
1129	85.72	0.890	0.104	-1.5291	-0.002	0.003
1130	85.79	0.890	0.104	-1.5289	-0.001	0.002
1131	85.88	0.890	0.104	-1.5287	-0.001	0.004
1132	85.94	0.890	0.104	-1.5285	-0.001	0.002
1133	86.01	0.890	0.105	-1.5284	-0.000	0.000
1134	86.08	0.890	0.105	-1.5284	-0.000	0.000
1135	86.15	0.890	0.105	-1.5283	0.000	0.000
1136	86.22	0.890	0.105	-1.5283	0.000	0.000
1137	86.29	0.890	0.105	-1.5283	0.000	-0.000
1138	86.37	0.890	0.105	-1.5283	0.000	0.000
1139	86.44	0.890	0.105	-1.5283	-0.000	-0.000
1140	86.51	0.890	0.105	-1.5283	0.000	-0.001
1141	86.58	0.890	0.105	-1.5284	0.000	-0.000
1142	86.65	0.890	0.105	-1.5284	0.000	-0.001
1143	86.72	0.890	0.104	-1.5285	0.001	-0.002
1144	86.79	0.890	0.104	-1.5287	0.001	-0.003
1145	86.86	0.890	0.104	-1.5289	0.001	-0.004
