	time	x	y	theta	v	omega
495	40.94	-0.009	0.172	1.4825	0.000	-0.000
496	41.01	-0.009	0.172	1.4825	0.000	-0.001
497	41.09	-0.009	0.172	1.4824	0.000	-0.000
498	41.16	-0.009	0.172	1.4824	0.000	-0.001
499	41.25	-0.009	0.172	1.4823	0.000	0.000
500	41.32	-0.009	0.172	1.4823	0.000	0.000
501	41.40	-0.009	0.172	1.4823	-0.000	-0.000
502	41.48	-0.009	0.172	1.4823	0.005	0.016
503	41.56	-0.009	0.173	1.4837	0.013	0.036
504	41.63	-0.009	0.174	1.4862	0.018	0.018
505	41.72	-0.009	0.175	1.4877	0.023	0.008
506	41.79	-0.009	0.177	1.4883	0.026	0.005
507	41.88	-0.008	0.179	1.4888	0.028	-0.004
508	41.97	-0.008	0.182	1.4884	0.031	-0.004
509	42.04	-0.008	0.184	1.4881	0.039	0.005
510	42.11	-0.008	0.187	1.4885	0.041	0.002
511	42.18	-0.008	0.190	1.4887	0.040	-0.003
512	42.27	-0.007	0.193	1.4884	0.039	-0.005
513	42.34	-0.007	0.196	1.4881	0.037	-0.006
514	42.42	-0.007	0.199	1.4876	0.039	-0.009
515	42.49	-0.007	0.202	1.4869	0.042	-0.001
516	42.58	-0.006	0.205	1.4868	0.039	0.009
517	42.65	-0.006	0.208	1.4875	0.038	0.010
518	42.73	-0.006	0.211	1.4883	0.047	0.000
519	42.80	-0.005	0.214	1.4883	0.053	-0.013
520	42.89	-0.005	0.219	1.4872	0.054	-0.018
521	42.96	-0.005	0.223	1.4859	0.061	-0.004
522	43.06	-0.004	0.229	1.4855	0.070	-0.017
523	43.13	-0.004	0.234	1.4843	0.053	-0.020
524	43.20	-0.004	0.237	1.4829	0.044	-0.015
525	43.27	-0.003	0.241	1.4818	0.048	0.004
526	43.34	-0.003	0.244	1.4821	0.043	0.004
527	43.41	-0.003	0.247	1.4824	0.032	0.009
528	43.50	-0.002	0.250	1.4831	0.029	0.005
529	43.57	-0.002	0.252	1.4835	0.041	-0.013
530	43.64	-0.002	0.255	1.4825	0.044	-0.022
531	43.71	-0.002	0.258	1.4809	0.036	-0.014
532	43.79	-0.001	0.261	1.4797	0.033	0.006
533	43.89	-0.001	0.264	1.4803	0.045	0.020
534	43.96	-0.001	0.267	1.4818	0.054	0.002
535	44.03	-0.001	0.271	1.4820	0.049	-0.012
536	44.10	-0.000	0.274	1.4811	0.038	0.000
537	44.19	0.000	0.277	1.4811	0.038	0.016
538	44.28	0.000	0.281	1.4826	0.036	0.025
539	44.35	0.001	0.284	1.4843	0.027	0.036
540	44.44	0.001	0.286	1.4874	0.023	0.031
541	44.51	0.001	0.287	1.4896	0.026	0.022
542	44.59	0.001	0.290	1.4915	0.025	0.011
543	44.66	0.001	0.291	1.4923	0.025	0.017
544	44.75	0.001	0.293	1.4937	0.029	0.010
545	44.82	0.002	0.295	1.4944	0.031	0.016
546	44.89	0.002	0.298	1.4956	0.034	0.014
547	44.96	0.002	0.300	1.4966	0.032	0.013
548	45.04	0.002	0.303	1.4977	0.035	-0.001
549	45.12	0.002	0.305	1.4976	0.037	-0.012
550	45.20	0.002	0.308	1.4966	0.040	-0.020
551	45.27	0.003	0.311	1.4952	0.041	-0.030
552	45.34	0.003	0.314	1.4931	0.045	-0.049
553	45.41	0.003	0.317	1.4896	0.043	-0.033
554	45.49	0.003	0.320	1.4872	0.043	-0.019
555	45.56	0.004	0.323	1.4859	0.046	0.011
556	45.63	0.004	0.327	1.4867	0.044	0.030
557	45.70	0.004	0.330	1.4888	0.046	0.042
558	45.77	0.004	0.333	1.4917	0.046	0.037
559	45.84	0.005	0.336	1.4943	0.044	0.037
560	45.91	0.005	0.339	1.4970	0.047	0.045
561	46.00	0.005	0.343	1.5008	0.042	0.033
562	46.07	0.005	0.346	1.5031	0.041	0.031
563	46.14	0.006	0.349	1.5053	0.036	0.023
564	46.21	0.006	0.352	1.5069	0.033	0.000
565	46.29	0.006	0.355	1.5070	0.024	-0.018
566	46.36	0.006	0.356	1.5057	0.022	-0.046
567	46.44	0.006	0.358	1.5024	0.017	-0.038
568	46.51	0.006	0.359	1.4997	0.013	-0.035
569	46.59	0.006	0.360	1.4968	0.016	-0.025
570	46.66	0.006	0.361	1.4950	0.020	-0.016
571	46.73	0.007	0.363	1.4939	0.023	-0.015
572	46.80	0.007	0.364	1.4929	0.020	-0.007
573	46.89	0.007	0.366	1.4923	0.019	0.003
574	46.96	0.007	0.367	1.4925	0.021	0.006
575	47.04	0.007	0.369	1.4930	0.023	0.007
576	47.11	0.007	0.371	1.4935	0.024	0.004
577	47.19	0.007	0.372	1.4938	0.029	-0.007
578	47.26	0.008	0.375	1.4933	0.039	0.004
579	47.34	0.008	0.378	1.4936	0.046	0.004
580	47.41	0.008	0.381	1.4939	0.048	-0.008
581	47.50	0.008	0.385	1.4933	0.052	-0.009
582	47.57	0.009	0.389	1.4927	0.059	-0.027
583	47.64	0.009	0.393	1.4907	0.064	-0.014
584	47.71	0.009	0.397	1.4897	0.063	-0.020
585	47.80	0.010	0.403	1.4880	0.059	-0.013
586	47.87	0.010	0.407	1.4871	0.058	-0.012
587	47.95	0.011	0.412	1.4861	0.051	-0.009
588	48.02	0.011	0.416	1.4855	0.040	-0.004
589	48.11	0.011	0.419	1.4851	0.040	-0.019
590	48.18	0.011	0.422	1.4838	0.039	-0.024
591	48.26	0.012	0.425	1.4817	0.028	-0.022
592	48.34	0.012	0.427	1.4802	0.032	-0.012
593	48.42	0.012	0.430	1.4791	0.036	-0.005
594	48.49	0.012	0.432	1.4787	0.027	0.000
595	48.56	0.012	0.434	1.4787	0.019	-0.002
596	48.63	0.013	0.436	1.4786	0.024	0.000
597	48.72	0.013	0.438	1.4786	0.030	-0.003
598	48.79	0.013	0.440	1.4784	0.031	-0.000
599	48.87	0.013	0.442	1.4784	0.024	-0.007
600	48.94	0.013	0.444	1.4779	0.015	-0.004
601	49.01	0.013	0.445	1.4775	0.013	-0.002
602	49.08	0.014	0.446	1.4774	0.009	-0.000
603	49.16	0.014	0.447	1.4774	0.004	0.001
604	49.23	0.014	0.447	1.4775	0.007	0.001
605	49.31	0.014	0.447	1.4775	0.017	-0.004
606	49.38	0.014	0.449	1.4772	0.019	0.000
607	49.47	0.014	0.450	1.4773	0.014	0.008
608	49.54	0.014	0.451	1.4778	0.012	0.003
609	49.61	0.014	0.452	1.4780	0.014	-0.000
610	49.68	0.014	0.453	1.4780	0.011	-0.004
611	49.76	0.014	0.454	1.4777	0.007	-0.003
612	49.84	0.014	0.454	1.4775	0.011	0.002
613	49.92	0.014	0.455	1.4776	0.013	0.003
614	50.01	0.015	0.456	1.4779	0.004	0.000
615	50.09	0.015	0.457	1.4779	0.000	-0.001
616	50.17	0.015	0.457	1.4778	0.003	0.001
617	50.24	0.015	0.457	1.4779	0.004	0.001
618	50.33	0.015	0.457	1.4780	0.001	0.001
619	50.40	0.015	0.457	1.4780	-0.000	-0.000
620	50.48	0.015	0.457	1.4780	0.000	0.001
621	50.55	0.015	0.457	1.4781	-0.000	0.001
622	50.65	0.015	0.457	1.4782	-0.002	-0.001
623	50.73	0.015	0.457	1.4781	-0.000	-0.002
624	50.80	0.015	0.457	1.4780	0.000	0.000
625	50.89	0.015	0.457	1.4780	-0.000	0.000
626	50.96	0.015	0.457	1.4780	0.000	0.000
627	51.04	0.015	0.457	1.4780	0.000	-0.000
628	51.12	0.015	0.457	1.4780	0.000	0.000
629	51.20	0.015	0.457	1.4780	0.000	0.000
630	51.27	0.015	0.457	1.4780	-0.000	-0.000
631	51.37	0.015	0.457	1.4780	0.000	0.000
632	51.45	0.015	0.457	1.4780	0.000	0.000
633	51.53	0.015	0.457	1.4780	-0.000	0.000
634	51.60	0.015	0.457	1.4780	0.000	-0.000
635	51.67	0.015	0.457	1.4780	-0.000	0.000
636	51.74	0.015	0.457	1.4780	0.000	-0.000
637	51.81	0.015	0.457	1.4780	0.000	0.000
638	51.88	0.015	0.457	1.4780	-0.000	-0.000
639	51.97	0.015	0.457	1.4780	0.000	0.000
640	52.04	0.015	0.457	1.4780	0.000	0.000
641	52.12	0.015	0.457	1.4780	0.000	-0.000
642	52.19	0.015	0.457	1.4780	-0.000	0.000
643	52.28	0.015	0.457	1.4780	0.000	0.000
644	52.35	0.015	0.457	1.4780	-0.000	-0.000
645	52.42	0.015	0.457	1.4780	0.000	0.000
646	52.49	0.015	0.457	1.4780	-0.000	0.000
647	52.58	0.015	0.457	1.4780	0.000	-0.000
648	52.65	0.015	0.457	1.4780	0.000	0.000
649	52.72	0.015	0.457	1.4780	0.000	0.000
650	52.79	0.015	0.457	1.4780	0.000	-0.000
651	52.86	0.015	0.457	1.4780	-0.000	0.000
652	52.93	0.015	0.457	1.4780	0.000	0.000
653	53.01	0.015	0.457	1.4780	0.000	0.000
654	53.08	0.015	0.457	1.4780	0.000	0.001
655	53.19	0.015	0.457	1.4781	0.000	0.001
656	53.26	0.015	0.457	1.4781	0.000	0.000
657	53.33	0.015	0.457	1.4782	0.000	0.000
658	53.40	0.015	0.457	1.4782	-0.000	-0.002
659	53.47	0.015	0.457	1.4781	0.000	-0.000
660	53.56	0.015	0.457	1.4780	0.000	0.000
661	53.63	0.015	0.457	1.4781	0.000	0.000
662	53.72	0.015	0.457	1.4781	0.000	0.000
663	53.79	0.015	0.457	1.4781	0.000	0.000
664	53.87	0.015	0.457	1.4781	-0.000	-0.000
665	53.94	0.015	0.457	1.4780	0.000	0.000
666	54.03	0.015	0.457	1.4780	0.000	0.000
667	54.10	0.015	0.457	1.4781	-0.000	-0.001
668	54.19	0.015	0.457	1.4780	0.000	0.000
669	54.26	0.015	0.457	1.4780	0.000	0.000
670	54.34	0.015	0.457	1.4780	0.000	0.000
671	54.43	0.015	0.457	1.4781	0.000	-0.000
672	54.51	0.015	0.457	1.4780	-0.000	0.000
673	54.58	0.015	0.457	1.4780	0.000	0.000
674	54.65	0.015	0.457	1.4780	0.000	0.000
675	54.73	0.015	0.457	1.4781	0.000	0.000
676	54.80	0.015	0.457	1.4781	0.003	0.010
677	54.89	0.015	0.458	1.4789	0.004	0.014
678	54.96	0.015	0.458	1.4800	0.005	0.015
679	55.04	0.015	0.458	1.4813	0.004	0.010
680	55.14	0.015	0.459	1.4822	0.001	0.003
681	55.21	0.015	0.459	1.4824	-0.000	-0.001
682	55.29	0.015	0.459	1.4823	-0.000	-0.000
683	55.37	0.015	0.459	1.4823	-0.000	-0.000
684	55.45	0.015	0.459	1.4823	-0.000	-0.000
685	55.52	0.015	0.459	1.4823	-0.000	0.000
686	55.61	0.015	0.459	1.4823	0.000	-0.000
687	55.68	0.015	0.459	1.4823	-0.000	-0.001
688	55.76	0.015	0.459	1.4822	-0.000	-0.000
689	55.84	0.015	0.459	1.4822	0.000	-0.001
690	55.92	0.015	0.459	1.4822	0.000	0.001
691	55.99	0.015	0.459	1.4823	0.001	0.003
692	56.06	0.015	0.459	1.4825	0.002	0.004
693	56.13	0.015	0.459	1.4827	0.002	0.004
694	56.22	0.015	0.459	1.4831	0.001	0.002
695	56.29	0.015	0.459	1.4832	-0.000	-0.000
696	56.37	0.015	0.459	1.4832	0.000	0.001
697	56.47	0.015	0.459	1.4834	0.002	0.001
698	56.54	0.015	0.459	1.4834	0.003	0.002
699	56.62	0.015	0.459	1.4836	0.005	0.002
700	56.69	0.015	0.460	1.4838	0.008	-0.000
701	56.76	0.015	0.460	1.4837	0.010	0.003
702	56.83	0.015	0.461	1.4839	0.013	0.001
703	56.90	0.015	0.462	1.4840	0.012	0.002
704	56.98	0.015	0.463	1.4842	0.008	0.002
705	57.06	0.015	0.463	1.4843	0.004	0.001
706	57.13	0.015	0.464	1.4844	0.005	-0.001
707	57.22	0.015	0.464	1.4844	0.006	-0.001
708	57.29	0.015	0.465	1.4843	0.005	0.001
709	57.37	0.015	0.465	1.4844	0.004	0.002
710	57.44	0.015	0.465	1.4845	0.006	0.001
711	57.51	0.015	0.466	1.4846	0.007	0.002
712	57.59	0.015	0.466	1.4847	0.007	0.001
713	57.67	0.015	0.467	1.4848	0.006	0.000
714	57.74	0.015	0.467	1.4848	0.008	0.001
715	57.82	0.016	0.468	1.4849	0.013	-0.005
716	57.92	0.016	0.469	1.4845	0.011	-0.006
717	57.99	0.016	0.470	1.4841	0.005	-0.000
718	58.08	0.016	0.470	1.4840	0.007	-0.002
719	58.15	0.016	0.471	1.4839	0.005	-0.007
720	58.22	0.016	0.471	1.4834	-0.001	-0.004
721	58.29	0.016	0.471	1.4831	-0.001	-0.000
722	58.37	0.016	0.471	1.4831	-0.000	0.001
723	58.44	0.016	0.471	1.4832	-0.000	0.001
724	58.53	0.016	0.471	1.4833	0.000	0.000
725	58.60	0.016	0.471	1.4833	-0.000	0.000
726	58.67	0.016	0.471	1.4833	0.000	-0.000
727	58.74	0.016	0.471	1.4833	-0.000	0.000
728	58.83	0.016	0.471	1.4833	0.000	0.000
729	58.90	0.016	0.471	1.4833	-0.000	-0.000
730	58.98	0.016	0.471	1.4833	0.000	0.000
731	59.05	0.016	0.471	1.4833	-0.000	-0.000
732	59.12	0.016	0.471	1.4833	0.000	0.000
733	59.20	0.016	0.471	1.4833	0.000	0.000
734	59.28	0.016	0.471	1.4833	0.000	0.000
735	59.37	0.016	0.471	1.4833	0.000	0.000
736	59.44	0.016	0.471	1.4833	0.000	0.000
737	59.53	0.016	0.471	1.4833	0.000	0.000
738	59.60	0.016	0.471	1.4833	-0.000	0.000
739	59.69	0.016	0.471	1.4833	0.000	-0.000
740	59.76	0.016	0.471	1.4833	0.000	0.000
741	59.83	0.016	0.471	1.4833	-0.000	-0.000
742	59.90	0.016	0.471	1.4833	0.000	0.000
743	59.98	0.016	0.471	1.4833	0.000	0.000
744	60.09	0.016	0.471	1.4833	0.000	0.000
745	60.16	0.016	0.471	1.4833	0.000	0.000
746	60.25	0.016	0.471	1.4833	0.000	0.000
747	60.32	0.016	0.471	1.4833	0.000	0.000
748	60.39	0.016	0.471	1.4833	0.000	0.000
749	60.48	0.016	0.471	1.4833	0.000	0.000
750	60.55	0.016	0.471	1.4833	-0.000	0.000
751	60.64	0.016	0.471	1.4833	0.000	-0.000
752	60.71	0.016	0.471	1.4833	0.000	0.000
753	60.79	0.016	0.471	1.4833	-0.000	-0.000
754	60.86	0.016	0.471	1.4833	-0.000	0.000
755	60.94	0.016	0.471	1.4833	0.000	0.000
756	61.01	0.016	0.471	1.4833	-0.000	-0.000
757	61.09	0.016	0.471	1.4833	0.000	-0.000
758	61.16	0.016	0.471	1.4833	0.000	0.000
759	61.25	0.016	0.471	1.4833	0.000	0.000
760	61.32	0.016	0.471	1.4833	0.000	0.000
761	61.39	0.016	0.471	1.4833	0.000	0.000
762	61.46	0.016	0.471	1.4833	0.000	0.000
763	61.53	0.016	0.471	1.4833	0.000	0.000
764	61.61	0.016	0.471	1.4833	0.000	-0.000
765	61.68	0.016	0.471	1.4833	-0.000	-0.000
766	61.75	0.016	0.471	1.4833	0.000	0.000
767	61.84	0.016	0.471	1.4833	0.000	-0.000
768	61.91	0.016	0.471	1.4833	0.000	0.000
769	62.00	0.016	0.471	1.4833	-0.000	-0.000
770	62.07	0.016	0.471	1.4833	0.000	0.000
771	62.15	0.016	0.471	1.4833	0.000	0.000
772	62.22	0.016	0.471	1.4833	-0.000	-0.000
773	62.31	0.016	0.471	1.4833	0.000	0.000
774	62.38	0.016	0.471	1.4833	-0.000	0.000
775	62.47	0.016	0.471	1.4833	0.000	0.000
776	62.54	0.016	0.471	1.4833	0.000	-0.000
777	62.62	0.016	0.471	1.4833	0.000	0.000
778	62.69	0.016	0.471	1.4833	0.000	0.000
779	62.76	0.016	0.471	1.4833	0.000	0.000
780	62.84	0.016	0.471	1.4833	0.000	0.000
781	62.92	0.016	0.471	1.4833	0.000	0.000
782	62.99	0.016	0.471	1.4833	0.000	0.000
783	63.08	0.016	0.471	1.4833	0.000	0.000
784	63.15	0.016	0.471	1.4833	0.000	0.000
785	63.23	0.016	0.471	1.4833	0.000	0.000
786	63.30	0.016	0.471	1.4833	0.000	0.000
787	63.37	0.016	0.471	1.4833	-0.000	-0.000
788	63.45	0.016	0.471	1.4833	0.000	0.000
789	63.52	0.016	0.471	1.4833	0.000	0.000
790	63.59	0.016	0.471	1.4833	0.000	0.000
791	63.66	0.016	0.471	1.4833	-0.000	-0.000
792	63.73	0.016	0.471	1.4833	0.000	0.000
793	63.80	0.016	0.471	1.4833	0.000	0.000
794	63.89	0.016	0.471	1.4833	-0.000	-0.000
795	63.96	0.016	0.471	1.4833	0.000	0.000
796	64.03	0.016	0.471	1.4833	-0.000	-0.000
797	64.10	0.016	0.471	1.4833	0.000	-0.000
798	64.17	0.016	0.471	1.4833	0.000	0.000
799	64.25	0.016	0.471	1.4833	0.000	0.000
800	64.32	0.016	0.471	1.4833	-0.000	0.000
801	64.39	0.016	0.471	1.4833	0.000	0.000
802	64.46	0.016	0.471	1.4833	0.000	-0.000
803	64.54	0.016	0.471	1.4833	0.000	0.000
804	64.61	0.016	0.471	1.4833	0.000	0.000
805	64.69	0.016	0.471	1.4833	-0.000	-0.000
806	64.76	0.016	0.471	1.4833	0.000	0.000
807	64.84	0.016	0.471	1.4833	-0.000	-0.000
808	64.91	0.016	0.471	1.4833	0.000	0.000
809	65.00	0.016	0.471	1.4833	0.000	0.000
810	65.07	0.016	0.471	1.4833	-0.000	-0.000
811	65.15	0.016	0.471	1.4833	0.000	0.000
812	65.22	0.016	0.471	1.4833	-0.000	-0.000
813	65.30	0.016	0.471	1.4833	0.000	0.000
814	65.37	0.016	0.471	1.4833	0.000	0.000
815	65.45	0.016	0.471	1.4833	-0.000	-0.000
816	65.52	0.016	0.471	1.4833	0.000	0.000
817	65.61	0.016	0.471	1.4833	0.000	0.000
818	65.68	0.016	0.471	1.4833	0.000	0.000
819	65.76	0.016	0.471	1.4833	0.000	0.000
820	65.83	0.016	0.471	1.4833	-0.000	0.000
821	65.90	0.016	0.471	1.4833	0.000	0.000
822	65.98	0.016	0.471	1.4833	0.000	0.000
823	66.06	0.016	0.471	1.4833	0.000	-0.000
824	66.15	0.016	0.471	1.4833	0.000	0.000
825	66.23	0.016	0.471	1.4833	0.000	0.000
826	66.31	0.016	0.471	1.4833	0.000	0.000
827	66.38	0.016	0.471	1.4833	0.000	0.000
828	66.47	0.016	0.471	1.4833	-0.000	0.000
829	66.54	0.016	0.471	1.4833	0.000	0.000
830	66.61	0.016	0.471	1.4833	0.000	-0.000
831	66.68	0.016	0.471	1.4833	-0.000	0.000
832	66.75	0.016	0.471	1.4833	0.000	-0.000
833	66.82	0.016	0.471	1.4833	0.000	0.000
834	66.92	0.016	0.471	1.4833	0.000	0.000
835	66.99	0.016	0.471	1.4833	0.000	0.000
836	67.06	0.016	0.471	1.4833	0.000	0.000
837	67.13	0.016	0.471	1.4833	0.000	0.000
838	67.22	0.016	0.471	1.4833	-0.000	0.000
839	67.29	0.016	0.471	1.4833	0.000	0.000
840	67.37	0.016	0.471	1.4833	0.000	0.000
841	67.47	0.016	0.471	1.4833	-0.000	-0.000
842	67.54	0.016	0.471	1.4833	0.000	-0.000
843	67.62	0.016	0.471	1.4833	0.000	0.000
844	67.69	0.016	0.471	1.4833	-0.004	-0.008
845	67.78	0.016	0.471	1.4826	-0.025	-0.053
846	67.85	0.016	0.469	1.4788	-0.027	-0.058
847	67.93	0.015	0.467	1.4739	-0.034	-0.034
848	68.01	0.015	0.464	1.4715	-0.052	-0.013
849	68.08	0.015	0.461	1.4706	-0.068	-0.013
850	68.15	0.014	0.456	1.4696	-0.084	0.014
851	68.22	0.014	0.450	1.4706	-0.073	-0.000
852	68.29	0.013	0.445	1.4706	-0.083	-0.016
853	68.36	0.013	0.439	1.4694	-0.090	0.013
854	68.43	0.012	0.432	1.4704	-0.088	-0.020
855	68.51	0.011	0.426	1.4689	-0.086	-0.024
856	68.59	0.011	0.419	1.4668	-0.091	-0.015
857	68.66	0.010	0.412	1.4658	-0.090	-0.013
858	68.75	0.009	0.405	1.4647	-0.090	-0.040
859	68.82	0.008	0.398	1.4618	-0.092	-0.014
860	68.91	0.008	0.390	1.4606	-0.089	-0.026
861	68.98	0.007	0.384	1.4588	-0.100	-0.048
862	69.06	0.006	0.376	1.4546	-0.106	-0.021
863	69.13	0.005	0.368	1.4531	-0.100	-0.017
864	69.21	0.004	0.361	1.4518	-0.105	0.000
865	69.28	0.003	0.354	1.4519	-0.121	0.012
866	69.35	0.002	0.345	1.4527	-0.109	0.002
867	69.42	0.001	0.337	1.4529	-0.106	0.037
868	69.49	0.000	0.330	1.4555	-0.106	0.018
869	69.56	-0.000	0.322	1.4568	-0.116	0.040
870	69.64	-0.001	0.314	1.4597	-0.111	0.029
871	69.71	-0.002	0.306	1.4618	-0.102	0.033
872	69.78	-0.003	0.299	1.4641	-0.094	0.037
873	69.85	-0.004	0.292	1.4668	-0.088	0.033
874	69.94	-0.005	0.284	1.4696	-0.082	0.039
875	70.01	-0.005	0.279	1.4724	-0.067	0.055
876	70.09	-0.006	0.273	1.4770	-0.060	0.058
877	70.16	-0.006	0.269	1.4811	-0.058	0.047
878	70.25	-0.007	0.264	1.4851	-0.066	0.040
879	70.32	-0.007	0.259	1.4879	-0.069	0.039
880	70.40	-0.007	0.253	1.4912	-0.074	0.042
881	70.48	-0.008	0.248	1.4942	-0.071	0.025
882	70.56	-0.008	0.242	1.4963	-0.054	0.005
883	70.63	-0.009	0.238	1.4967	-0.043	0.028
884	70.72	-0.009	0.234	1.4990	-0.037	0.024
885	70.79	-0.009	0.232	1.5007	-0.029	0.014
886	70.86	-0.009	0.230	1.5017	-0.019	0.001
887	70.93	-0.009	0.228	1.5018	-0.016	0.009
888	71.00	-0.009	0.227	1.5024	-0.016	0.004
889	71.07	-0.009	0.226	1.5027	-0.016	-0.003
890	71.14	-0.010	0.225	1.5025	-0.018	-0.012
891	71.22	-0.010	0.224	1.5017	-0.019	-0.020
892	71.29	-0.010	0.222	1.5003	-0.016	-0.026
893	71.36	-0.010	0.221	1.4984	-0.014	-0.032
894	71.43	-0.010	0.220	1.4961	-0.016	-0.038
895	71.51	-0.010	0.219	1.4929	-0.021	-0.040
896	71.58	-0.010	0.217	1.4901	-0.024	-0.034
897	71.66	-0.010	0.216	1.4876	-0.038	-0.008
898	71.73	-0.010	0.213	1.4870	-0.049	0.018
899	71.81	-0.011	0.209	1.4886	-0.053	0.009
900	71.88	-0.011	0.205	1.4892	-0.058	0.006
901	71.96	-0.011	0.201	1.4897	-0.054	0.005
902	72.03	-0.012	0.197	1.4900	-0.058	0.026
903	72.10	-0.012	0.193	1.4918	-0.055	0.019
904	72.17	-0.012	0.189	1.4932	-0.055	0.010
905	72.24	-0.013	0.185	1.4938	-0.047	0.010
906	72.33	-0.013	0.181	1.4947	-0.036	0.003
907	72.40	-0.013	0.178	1.4949	-0.030	0.005
908	72.48	-0.013	0.176	1.4953	-0.012	-0.007
909	72.55	-0.013	0.175	1.4948	0.001	0.000
910	72.62	-0.013	0.175	1.4948	0.001	0.003
911	72.70	-0.013	0.175	1.4950	-0.000	-0.000
912	72.78	-0.013	0.175	1.4950	-0.001	-0.003
913	72.85	-0.013	0.175	1.4948	-0.003	-0.010
914	72.92	-0.013	0.175	1.4941	-0.005	-0.015
915	73.00	-0.014	0.175	1.4930	-0.009	-0.011
916	73.07	-0.014	0.174	1.4922	-0.015	0.004
917	73.14	-0.014	0.173	1.4925	-0.015	0.004
918	73.21	-0.014	0.172	1.4928	-0.015	0.002
919	73.28	-0.014	0.171	1.4930	-0.019	0.003
920	73.39	-0.014	0.169	1.4933	-0.022	0.000
921	73.46	-0.014	0.167	1.4934	-0.019	-0.008
922	73.54	-0.014	0.166	1.4927	-0.012	-0.001
923	73.61	-0.014	0.165	1.4926	-0.001	0.000
924	73.69	-0.014	0.165	1.4926	0.002	0.006
925	73.76	-0.014	0.165	1.4930	0.000	0.001
926	73.84	-0.014	0.165	1.4931	-0.000	-0.000
927	73.91	-0.014	0.165	1.4931	-0.000	0.000
928	73.98	-0.014	0.165	1.4931	0.000	0.000
929	74.08	-0.014	0.165	1.4931	-0.000	0.000
930	74.15	-0.014	0.165	1.4931	0.000	0.000
931	74.23	-0.014	0.165	1.4931	0.000	0.000
932	74.30	-0.014	0.165	1.4931	-0.000	-0.000
933	74.37	-0.014	0.165	1.4931	0.000	0.000
934	74.45	-0.014	0.165	1.4931	0.000	0.000
935	74.52	-0.014	0.165	1.4931	0.000	0.000
936	74.59	-0.014	0.165	1.4931	0.000	0.000
937	74.66	-0.014	0.165	1.4931	-0.000	0.000
938	74.73	-0.014	0.165	1.4931	0.000	0.000
939	74.80	-0.014	0.165	1.4931	0.000	0.000
940	74.87	-0.014	0.165	1.4931	0.000	0.000
941	74.95	-0.014	0.165	1.4931	0.000	0.000
942	75.03	-0.014	0.165	1.4931	0.000	0.000
943	75.10	-0.014	0.165	1.4931	0.000	0.000
944	75.19	-0.014	0.165	1.4931	-0.000	0.000
945	75.26	-0.014	0.165	1.4931	0.000	-0.000
946	75.33	-0.014	0.165	1.4931	-0.000	0.000
947	75.40	-0.014	0.165	1.4931	0.000	-0.000
948	75.48	-0.014	0.165	1.4931	-0.000	0.000
949	75.55	-0.014	0.165	1.4931	0.000	-0.000
950	75.64	-0.014	0.165	1.4930	0.000	0.000
951	75.71	-0.014	0.165	1.4930	0.000	0.000
952	75.79	-0.014	0.165	1.4930	-0.000	0.000
953	75.86	-0.014	0.165	1.4931	0.000	-0.000
954	75.94	-0.014	0.165	1.4930	0.000	0.000
955	76.01	-0.014	0.165	1.4930	0.000	0.000
956	76.09	-0.014	0.165	1.4930	-0.000	0.000
957	76.16	-0.014	0.165	1.4930	0.000	0.000
958	76.25	-0.014	0.165	1.4930	-0.000	0.000
959	76.32	-0.014	0.165	1.4931	0.000	0.000
960	76.40	-0.014	0.165	1.4931	0.000	-0.000
961	76.47	-0.014	0.165	1.4930	-0.000	0.000
962	76.55	-0.014	0.165	1.4931	0.000	0.000
963	76.62	-0.014	0.165	1.4931	0.000	-0.000
964	76.70	-0.014	0.165	1.4930	-0.000	0.000
965	76.77	-0.014	0.165	1.4930	0.000	0.000
966	76.84	-0.014	0.165	1.4930	0.000	-0.000
967	76.92	-0.014	0.165	1.4930	0.000	0.000
968	76.99	-0.014	0.165	1.4930	0.000	0.000
969	77.06	-0.014	0.165	1.4930	-0.000	0.000
970	77.13	-0.014	0.165	1.4930	0.000	0.000
971	77.20	-0.014	0.165	1.4930	0.000	0.000
972	77.27	-0.014	0.165	1.4930	0.000	-0.000
973	77.36	-0.014	0.165	1.4930	0.000	0.000
974	77.43	-0.014	0.165	1.4930	0.000	0.000
975	77.51	-0.014	0.165	1.4930	0.000	-0.000
976	77.58	-0.014	0.165	1.4930	-0.000	0.000
977	77.66	-0.014	0.165	1.4930	0.000	0.000
978	77.73	-0.014	0.165	1.4930	0.000	0.000
979	77.80	-0.014	0.165	1.4930	0.000	0.000
980	77.87	-0.014	0.165	1.4930	0.000	-0.000
981	77.94	-0.014	0.165	1.4930	0.000	0.000
982	78.01	-0.014	0.165	1.4930	-0.000	0.000
983	78.08	-0.014	0.165	1.4930	0.000	-0.000
984	78.15	-0.014	0.165	1.4930	-0.000	0.000
985	78.26	-0.014	0.165	1.4931	0.000	0.000
986	78.33	-0.014	0.165	1.4931	0.000	-0.000
987	78.40	-0.014	0.165	1.4930	-0.000	0.000
988	78.48	-0.014	0.165	1.4931	0.000	-0.000
989	78.56	-0.014	0.165	1.4930	-0.000	0.000
990	78.63	-0.014	0.165	1.4930	0.000	0.000
991	78.71	-0.014	0.165	1.4931	0.000	-0.000
992	78.78	-0.014	0.165	1.4930	0.000	0.000
993	78.85	-0.014	0.165	1.4930	-0.000	0.000
